req_id,domain,source_path,source_section,source_quote,category,priority,atomic_assertion,expected_evidence,notes
REQ-ADMINPORTAL-00011,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,**寰呭姙闃熷垪**,logic,P1,需求规定：**寰呭姙闃熷垪**,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00012,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,| 绫诲瀷 | 鏁版嵁婧?| 灞曠ず鏂瑰紡 |,logic,P1,需求规定：绫诲瀷 | 鏁版嵁婧?| 灞曠ず鏂瑰紡,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00013,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,| 寰呭鏍稿疄鍚?| `real_name_reviews` status=pending | 鏁板瓧寰界珷锛岀偣鍑昏烦杞?|,logic,P1,需求规定：寰呭鏍稿疄鍚?| `real_name_reviews` status=pending | 鏁板瓧寰界珷锛岀偣鍑昏烦杞?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00014,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,| 寰呭鏍告彁鐜?| `agent_withdraws` status=pending | 鏁板瓧寰界珷 + 鎬婚噾棰?|,logic,P1,需求规定：寰呭鏍告彁鐜?| `agent_withdraws` status=pending | 鏁板瓧寰界珷 + 鎬婚噾棰?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00015,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,| 寰呭鐞嗗憡璀?| `security_events` status鈮爎esolved | 鎸変弗閲嶇瓑绾у垎鑹?|,logic,P1,需求规定：寰呭鐞嗗憡璀?| `security_events` status鈮爎esolved | 鎸変弗閲嶇瓑绾у垎鑹?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00016,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,| 寰呯‘璁ょ粨绠?| `agent_settlement` status=pending | 鏁板瓧寰界珷 |,logic,P1,需求规定：寰呯‘璁ょ粨绠?| `agent_settlement` status=pending | 鏁板瓧寰界珷,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00017,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,| 寰呮帹閫佸叕鍛?| `announcements` scheduled_at <= now | 鏁板瓧寰界珷 |,logic,P1,需求规定：寰呮帹閫佸叕鍛?| `announcements` scheduled_at <= now | 鏁板瓧寰界珷,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00018,admin-portal,docs/PRD-管理后台.md,4.1 鎬昏鐪嬫澘 `/admin`,**鏈€杩戞椿鍔ㄦ祦**,logic,P1,需求规定：**鏈€杩戞椿鍔ㄦ祦**,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00019,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,**琛ㄦ牸鍒?*,logic,P1,需求规定：**琛ㄦ牸鍒?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00020,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 鍒?| 璇存槑 | 鎺掑簭 |,logic,P1,需求规定：鍒?| 璇存槑 | 鎺掑簭,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00021,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| ID | `u_xxxxx` | 鉁?|,logic,P1,需求规定：ID | `u_xxxxx` | 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00022,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 鏄电О | 鍙偣鍑昏繘鍏ヨ鎯?| 鉁?|,logic,P1,需求规定：鏄电О | 鍙偣鍑昏繘鍏ヨ鎯?| 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00023,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 閭 | 瀹屾暣灞曠ず | 鉁?|,logic,P1,需求规定：閭 | 瀹屾暣灞曠ず | 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00024,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 瑙掕壊 | 鏍囩锛堥鑹叉寜绛夌骇锛墊 鉁?|,logic,P1,需求规定：瑙掕壊 | 鏍囩锛堥鑹叉寜绛夌骇锛墊 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00025,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 浣欓 | 楼 鏍煎紡 | 鉁?|,logic,P1,需求规定：浣欓 | 楼 鏍煎紡 | 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00026,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 鎬绘秷璐?| 楼 鏍煎紡锛堢疮璁★級| 鉁?|,logic,P1,需求规定：鎬绘秷璐?| 楼 鏍煎紡锛堢疮璁★級| 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00027,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 娉ㄥ唽鏃堕棿 | YYYY-MM-DD | 鉁?|,logic,P1,需求规定：娉ㄥ唽鏃堕棿 | YYYY-MM-DD | 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00028,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 鏈€鍚庣櫥褰?| YYYY-MM-DD HH:mm | 鉁?|,logic,P1,需求规定：鏈€鍚庣櫥褰?| YYYY-MM-DD HH:mm | 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00029,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,| 鐘舵€?| 姝ｅ父/绂佺敤/鍐荤粨 涓夎壊 | 鉁?|,logic,P1,需求规定：鐘舵€?| 姝ｅ父/绂佺敤/鍐荤粨 涓夎壊 | 鉁?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00030,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,**鎵归噺鎿嶄綔鏍?*,logic,P1,需求规定：**鎵归噺鎿嶄綔鏍?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00031,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,**鐢ㄦ埛璇︽儏鈥斺€斾俊鎭〉**,logic,P1,需求规定：**鐢ㄦ埛璇︽儏鈥斺€斾俊鎭〉**,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00032,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,**鐢ㄦ埛璇︽儏鈥斺€擪ey 椤甸潰**,logic,P1,需求规定：**鐢ㄦ埛璇︽儏鈥斺€擪ey 椤甸潰**,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00033,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 鍚?2.2.3 Key 鍒楄〃锛屼絾绠＄悊鍛樿瑙掑彲鏌ョ湅 Key 鐨勫畬鏁存槑鏂囷紙闇€纭韬唤锛?,logic,P1,需求规定：- 鍚?2.2.3 Key 鍒楄〃锛屼絾绠＄悊鍛樿瑙掑彲鏌ョ湅 Key 鐨勫畬鏁存槑鏂囷紙闇€纭韬唤锛?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00034,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 绠＄悊鍛樺彲浠ｄ负绂佺敤/鍚敤/鍒犻櫎 Key,logic,P1,需求规定：- 绠＄悊鍛樺彲浠ｄ负绂佺敤/鍚敤/鍒犻櫎 Key,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00035,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,**鐢ㄦ埛璇︽儏鈥斺€旀棩蹇楅〉闈?*,logic,P1,需求规定：**鐢ㄦ埛璇︽儏鈥斺€旀棩蹇楅〉闈?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00036,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 璇ョ敤鎴风殑璋冪敤鏃ュ織锛堢瓫閫夊ソ鐨勶級,logic,P1,需求规定：- 璇ョ敤鎴风殑璋冪敤鏃ュ織锛堢瓫閫夊ソ鐨勶級,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00037,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 璇ョ敤鎴风殑鎿嶄綔鏃ュ織锛堝瀵嗙爜淇敼銆並ey 鍒涘缓绛夛級,logic,P1,需求规定：- 璇ョ敤鎴风殑鎿嶄綔鏃ュ織锛堝瀵嗙爜淇敼銆並ey 鍒涘缓绛夛級,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00038,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,**鐢ㄦ埛璇︽儏鈥斺€斾綑棰濋〉闈?*,logic,P1,需求规定：**鐢ㄦ埛璇︽儏鈥斺€斾綑棰濋〉闈?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00039,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 瀹屾暣浣欓鍙樺姩娴佹按锛堝厖鍊?娑堣垂/璋冩暣/鍐荤粨/瑙ｅ喕锛?,logic,P1,需求规定：- 瀹屾暣浣欓鍙樺姩娴佹按锛堝厖鍊?娑堣垂/璋冩暣/鍐荤粨/瑙ｅ喕锛?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00040,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 鏀寔鏃堕棿鑼冨洿绛涢€?,logic,P1,需求规定：- 鏀寔鏃堕棿鑼冨洿绛涢€?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00041,admin-portal,docs/PRD-管理后台.md,鐢ㄦ埛鍒楄〃锛堝惈鎵归噺鎿嶄綔锛?,- 鏀寔瀵煎嚭 CSV,logic,P1,需求规定：- 鏀寔瀵煎嚭 CSV,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00042,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,**渚涘簲鍟嗗垪琛?*,logic,P1,需求规定：**渚涘簲鍟嗗垪琛?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00043,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 鍒?| 璇存槑 |,logic,P1,需求规定：鍒?| 璇存槑,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00044,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 渚涘簲鍟嗗悕 | 鍙偣鍑昏繘鍏ヨ鎯?|,logic,P1,需求规定：渚涘簲鍟嗗悕 | 鍙偣鍑昏繘鍏ヨ鎯?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00045,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| Logo | 灞曠ず缂╃暐鍥?|,logic,P1,需求规定：Logo | 灞曠ず缂╃暐鍥?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00046,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| API 鍩虹鍦板潃 | `https://api.deepseek.com` |,api,P1,需求规定：API 鍩虹鍦板潃 | `https://api.deepseek.com`,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00047,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 鐘舵€?| 鍦ㄧ嚎(馃煝) / 缁存姢(馃煛) / 绂荤嚎(馃敶) |,logic,P1,需求规定：鐘舵€?| 鍦ㄧ嚎(馃煝) / 缁存姢(馃煛) / 绂荤嚎(馃敶),源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00048,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 鍋ュ悍搴?| 鏈€杩?24 灏忔椂鍙敤鐜囩櫨鍒嗘瘮 |,logic,P1,需求规定：鍋ュ悍搴?| 鏈€杩?24 灏忔椂鍙敤鐜囩櫨鍒嗘瘮,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00049,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 浠婃棩璋冪敤閲?| 鏁板€?|,logic,P1,需求规定：浠婃棩璋冪敤閲?| 鏁板€?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00050,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 浠婃棩璐圭敤 | 楼 鏍煎紡锛堝钩鍙伴噰璐垚鏈級|,logic,P1,需求规定：浠婃棩璐圭敤 | 楼 鏍煎紡锛堝钩鍙伴噰璐垚鏈級,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00051,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 鎿嶄綔 | [缂栬緫] [鐘舵€佸垏鎹 [娴嬭瘯杩為€氭€ |,logic,P1,需求规定：鎿嶄綔 | [缂栬緫] [鐘舵€佸垏鎹 [娴嬭瘯杩為€氭€,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00052,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,**渚涘簲鍟嗚鎯呪€斺€斿熀鏈俊鎭?*,logic,P1,需求规定：**渚涘簲鍟嗚鎯呪€斺€斿熀鏈俊鎭?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00053,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,**渚涘簲鍟嗚鎯呪€斺€斿仴搴风姸鎬?*,logic,P1,需求规定：**渚涘簲鍟嗚鎯呪€斺€斿仴搴风姸鎬?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00054,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,**渚涘簲鍟嗙姸鎬佸垏鎹?*,logic,P1,需求规定：**渚涘簲鍟嗙姸鎬佸垏鎹?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00055,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,**鍋ュ悍妫€鏌ラ厤缃?*,logic,P1,需求规定：**鍋ュ悍妫€鏌ラ厤缃?*,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00056,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 閰嶇疆椤?| 璇存槑 | 榛樿鍊?|,logic,P1,需求规定：閰嶇疆椤?| 璇存槑 | 榛樿鍊?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00057,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 妫€鏌ョ鐐?| 渚涘簲鍟嗗仴搴锋鏌?URL | `/health` |,field,P1,需求规定：妫€鏌ョ鐐?| 渚涘簲鍟嗗仴搴锋鏌?URL | `/health`,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00058,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| HTTP 鏂规硶 | GET / POST | GET |,api,P1,需求规定：HTTP 鏂规硶 | GET / POST | GET,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00059,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,"| 鏈熸湜鍝嶅簲 | 鏈熸湜 HTTP 鐘舵€佺爜鎴栧搷搴斾綋 | `200` 鎴?`{""status"":""ok""}` |",api,P1,"需求规定：鏈熸湜鍝嶅簲 | 鏈熸湜 HTTP 鐘舵€佺爜鎴栧搷搴斾綋 | `200` 鎴?`{""status"":""ok""}`",源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00060,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 妫€鏌ラ棿闅?| 绉?| 30 绉?|,logic,P1,需求规定：妫€鏌ラ棿闅?| 绉?| 30 绉?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00061,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 瓒呮椂鏃堕棿 | 姣 | 5000ms |,logic,P1,需求规定：瓒呮椂鏃堕棿 | 姣 | 5000ms,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00062,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 澶辫触闃堝€?| 杩炵画澶辫触娆℃暟杈炬鍊艰Е鍙戝憡璀?| 3 娆?|,logic,P1,需求规定：澶辫触闃堝€?| 杩炵画澶辫触娆℃暟杈炬鍊艰Е鍙戝憡璀?| 3 娆?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00063,admin-portal,docs/PRD-管理后台.md,4.3.1 渚涘簲鍟嗙鐞?`/admin/vendors`,| 鐔旀柇闃堝€?| 杩炵画澶辫触娆℃暟杈炬鍊艰嚜鍔ㄧ啍鏂?| 10 娆?|,logic,P1,需求规定：鐔旀柇闃堝€?| 杩炵画澶辫触娆℃暟杈炬鍊艰嚜鍔ㄧ啍鏂?| 10 娆?,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00064,admin-portal,docs/PRD-管理后台.md,4.3.2 妯″瀷绠＄悊 `/admin/models`,**妯″瀷鍒楄〃**,logic,P1,需求规定：**妯″瀷鍒楄〃**,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00065,admin-portal,docs/PRD-管理后台.md,4.3.2 妯″瀷绠＄悊 `/admin/models`,| 鍒?| 璇存槑 |,logic,P1,需求规定：鍒?| 璇存槑,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
REQ-ADMINPORTAL-00066,admin-portal,docs/PRD-管理后台.md,4.3.2 妯″瀷绠＄悊 `/admin/models`,| 妯″瀷鍚?| `deepseek-chat` |,logic,P1,需求规定：妯″瀷鍚?| `deepseek-chat`,源码路径+测试用例/运行验证（本阶段仅登记证据要求）,未判定实现状态；不得复用旧审计结论
