req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
UA2-03491,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,弹窗,弹窗,729;1226,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03515,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,验收标准,AC-32,AC-32,1199,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03516,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,验收标准,创建 Webhook 配置,创建 Webhook 配置,1199,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03517,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,验收标准,保存成功，列表出现新卡片,保存成功，列表出现新卡片,1199,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03547,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,轮询接口：`GET /api/v1/auth/oauth/wechat/status?ticket={ticket},轮询接口：`GET /api/v1/auth/oauth/wechat/status?ticket={ticket},1235,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03667,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,通知事件完整列表,系统,系统,2148;2151,1428,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03698,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,"function shouldSendEmail(userId, eventType):","function shouldSendEmail(userId, eventType):",1550,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03699,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,prefs = getNotificationPreferences(userId),prefs = getNotificationPreferences(userId),1551;1564,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03700,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,if not prefs.emailEnabled: return false,if not prefs.emailEnabled: return false,1552,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03701,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,if not prefs.emailPreferences[eventType]: return false,if not prefs.emailPreferences[eventType]: return false,1553,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03702,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,if prefs.emailFrequency == 'daily':,if prefs.emailFrequency == 'daily':,1555,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03704,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,return false,return false,1552;1553;1557;1560,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03705,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,if prefs.emailFrequency == 'off':,if prefs.emailFrequency == 'off':,1559,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03707,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,return true  // realtime 鈫?绔嬪嵆鍙戦€?,return true  // realtime 鈫?绔嬪嵆鍙戦€?,1562,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03708,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,"function shouldSendInApp(userId, eventType):","function shouldSendInApp(userId, eventType):",1563,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03710,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,return prefs.inAppPreferences[eventType] !== false  // 默认 true,return prefs.inAppPreferences[eventType] !== false  // 默认 true,1565,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03711,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,API 接口,每日摘要邮件（cron）：每天 9:00 AM 扫描,每日摘要邮件（cron）：每天 9:00 AM 扫描,1567,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03733,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,验收标准,AC-49,AC-49,1625,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03734,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,验收标准,用户关闭邮件通知全局,用户关闭邮件通知全局,1625,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03735,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,验收标准,不再收到邮件,不再收到邮件,1625,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03821,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,（内容同上，额外显示操作者身份）,（内容同上，额外显示操作者身份）,1678,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03823,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,查询参数: ?page=1&limit=20,查询参数: ?page=1&limit=20,1698,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03828,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,验收标准,3. 管理员在后台可查看任意用户的 Key 操作日志,3. 管理员在后台可查看任意用户的 Key 操作日志,1727,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03831,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,**用户端邀请页面：**,**用户端邀请页面：**,1737,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03869,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,对比周期: [本月 vs 上月 ▼],对比周期: [本月 vs 上月 ▼],1846,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03870,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,"本月消费: ¥1,234.56         上月消费: ¥1,100.20","本月消费: ¥1,234.56         上月消费: ¥1,100.20",1849,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03873,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,模型            本月        上月        变化,模型            本月        上月        变化,1853,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03876,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,Key             本月        上月        变化,Key             本月        上月        变化,1856,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03878,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,日消费趋势对比（折线图）:,日消费趋势对比（折线图）:,1858,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03893,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,验收标准,2. 模型维度对比显示各模型的消费变化,2. 模型维度对比显示各模型的消费变化,1911,209;956;1195;1395;1621;1724;1827;1908;1957;2021;2096,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03897,user-agent,docs/SPEC-§22-用户端体验增强.md,source_quote;atomic_assertion,完成能力 / 展示效果,**日志页错误展示增强：**,**日志页错误展示增强：**,1922,42;235;311;429;484;570;750;977;1216;1415;1662;1735;1840;1920;1969;2032,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03901,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,鈽?sk-abc... (鐢熶骇 Key)    娲昏穬  2026-01-01,鈽?sk-abc... (鐢熶骇 Key)    娲昏穬  2026-01-01,1984,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03902,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,鈽?sk-def... (娴嬭瘯 Key)    娲昏穬  2026-01-15,鈽?sk-def... (娴嬭瘯 Key)    娲昏穬  2026-01-15,1985,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03906,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section;source_quote;atomic_assertion,前端组件,[取消] [确认删除],[取消] [确认删除],1990,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03911,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,interface BatchActionsProps {,interface BatchActionsProps {,2005,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03912,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,selectedIds: string[];,selectedIds: string[];,2006,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03913,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,actions: BatchAction[];,actions: BatchAction[];,2007,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03914,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,onAction: (action: string) => void;,onAction: (action: string) => void;,2008,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03915,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,onSelectAll: () => void;,onSelectAll: () => void;,2009,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03916,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,onClearSelection: () => void;,onClearSelection: () => void;,2010,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
