req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
UA2-03359,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,// apiKeyId,// apiKeyId,868,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03360,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,selectedModel: string;,selectedModel: string;,869,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03361,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,// model slug,// model slug,869,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03362,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,requestMode: 'chat' | 'embedding' | 'rerank';,requestMode: 'chat' | 'embedding' | 'rerank';,870,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03363,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,messages: ChatMessage[];,messages: ChatMessage[];,871;936,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03364,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,// Chat 模式,// Chat 模式,871,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03365,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,textInput: string;,textInput: string;,872,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03366,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,// Embedding 模式,// Embedding 模式,872,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03367,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,queryInput: string;,queryInput: string;,873,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03368,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,// Rerank 模式,// Rerank 模式,873;874,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03369,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,documentInputs: string[];,documentInputs: string[];,874,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03371,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,parameters: RequestParameters;,parameters: RequestParameters;,875;937,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03372,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onKeyChange: (keyId: string) => void;,onKeyChange: (keyId: string) => void;,876,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03373,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onModelChange: (model: string) => void;,onModelChange: (model: string) => void;,877,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03374,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onModeChange: (mode: string) => void;,onModeChange: (mode: string) => void;,878,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03375,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onMessagesChange: (messages: ChatMessage[]) => void;,onMessagesChange: (messages: ChatMessage[]) => void;,879,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03376,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onParametersChange: (params: RequestParameters) => void;,onParametersChange: (params: RequestParameters) => void;,880,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03377,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onSend: () => void;,onSend: () => void;,881,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03378,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,onClear: () => void;,onClear: () => void;,545;882,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03379,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,loading: boolean;,loading: boolean;,883;1577;1710;1812;1890,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03380,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,validationErrors: string[];,validationErrors: string[];,884,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03381,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,interface ChatMessage {,interface ChatMessage {,887,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03382,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,id: string;,id: string;,377;551;910;1716,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03384,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,role: 'system' | 'user' | 'assistant';,role: 'system' | 'user' | 'assistant';,889,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03385,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,content: string;,content: string;,890,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03386,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,interface RequestParameters {,interface RequestParameters {,893,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03387,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,temperature: number;,temperature: number;,894,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03388,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,"// 0-2, default 0.7","// 0-2, default 0.7",894,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03389,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,maxTokens: number;,maxTokens: number;,895,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03390,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,"// 1-4096, default 2048","// 1-4096, default 2048",895,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03391,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,topP: number;,topP: number;,896,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03392,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,"// 0-1, default 1.0","// 0-1, default 1.0",896,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03393,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,stream: boolean;,stream: boolean;,897,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03394,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,// default false,// default false,897,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03396,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,interface ResponseViewerProps {,interface ResponseViewerProps {,901,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03397,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,response: PlaygroundResponse | null;,response: PlaygroundResponse | null;,902,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03398,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,error: PlaygroundError | null;,error: PlaygroundError | null;,903,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03399,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,isStreaming: boolean;,isStreaming: boolean;,904,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03400,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,streamContent: string;,streamContent: string;,905,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03401,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,API 接口,stats: ResponseStats | null;,stats: ResponseStats | null;,906,140;268;331;446;506;624;829;1139;1306;1488;1694;1776;1870;1938;1993,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
