req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
UA2-03933,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,POST /api/v1/me/stats/export,POST /api/v1/me/stats/export,627;686;2063,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03934,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"page: 'logs' | 'transactions' | 'stats' | 'api-keys' | 'invoices',","page: 'logs' | 'transactions' | 'stats' | 'api-keys' | 'invoices',",2065,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03936,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"format: 'csv' | 'json' | 'xlsx', // 导出格式","format: 'csv' | 'json' | 'xlsx', // 导出格式",2067,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03937,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"timeRange?: { start, end }","timeRange?: { start, end }",2068,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03938,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"downloadUrl: string,             // 文件下载 URL","downloadUrl: string,             // 文件下载 URL",2071,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03939,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"estimatedRows: number,","estimatedRows: number,",2072,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03940,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,fileSize?: string,fileSize?: string,2073,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03941,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,interface ExportButtonProps {,interface ExportButtonProps {,2080,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03942,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,page: ExportPageType;,page: ExportPageType;,2081,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03943,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"currentFilters: Record<string, any>;","currentFilters: Record<string, any>;",2082,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03944,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,onExport?: (result: ExportResult) => void;,onExport?: (result: ExportResult) => void;,2083,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03945,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,interface ExportDialogProps {,interface ExportDialogProps {,661;2086,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03946,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,open: boolean;,open: boolean;,662;1352;2087,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03947,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,onClose: () => void;,onClose: () => void;,172;667;1357;2088,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03948,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,onConfirm: (options: ExportOptions) => void;,onConfirm: (options: ExportOptions) => void;,2089,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03951,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,defaultFormat: ExportFormat;,defaultFormat: ExportFormat;,2091,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03954,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,"{ ""error"": ""export_limit_exceeded"", ""retry_after_seconds"": 1800, ""queue_position"": 3 }","{ ""error"": ""export_limit_exceeded"", ""retry_after_seconds"": 1800, ""queue_position"": 3 }",2168,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03955,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,第 1 次失败 → 5 秒后重试,第 1 次失败 → 5 秒后重试,2176,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03956,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,第 2 次失败 → 30 秒后重试,第 2 次失败 → 30 秒后重试,2177,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03957,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,第 3 次失败 → 5 分钟后重试 —— 最后一次,第 3 次失败 → 5 分钟后重试 —— 最后一次,2178,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-03958,user-agent,docs/SPEC-§22-用户端体验增强.md,source_section,前端组件,全部失败 → 标记 DISABLED,全部失败 → 标记 DISABLED,2179,162;287;364;464;537;658;855;1168;1334;1572;1704;1796;1883;1944;2002;2077,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
