req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
UA2-00670,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,禁用/启用 Key,启用 Key,启用 Key,863,863,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00675,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,禁用/启用 Key,**禁用确认弹窗**,**禁用确认弹窗**,871,863,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00676,user-agent,docs/PRD-用户体系.md,source_section,禁用/启用 Key,**批量操作**,**批量操作**,884,863,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00678,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,禁用/启用 Key,操作栏出现：批量启用 / 批量禁用 / 批量删除,操作栏出现：批量启用 / 批量禁用 / 批量删除,887,863,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00709,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,2.2.4 调用日志 `/console/logs`,**日志列表字段**,**日志列表字段**,987,985,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00726,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,2.2.4 调用日志 `/console/logs`,| 请求 ID | 20% | `req_xxxxxxxxxxxx`（可复制）|,| 请求 ID | 20% | `req_xxxxxxxxxxxx`（可复制）|,997,985,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00730,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,2.2.4 调用日志 `/console/logs`,**默认展示**,**默认展示**,1000,985,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00755,user-agent,docs/PRD-用户体系.md,source_quote;atomic_assertion,2.2.4 调用日志 `/console/logs`,保留 7 天，过期自动清理,保留 7 天，过期自动清理,1036,985,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00756,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,异常分析面板,**错误类型聚合**,**错误类型聚合**,1042,1040,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00758,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,异常分析面板,**失败请求明细**,**失败请求明细**,1067,1040,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00759,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,2.2.5 用量统计 `/console/stats`,**组合查询面板**,**组合查询面板**,1081,1079,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00760,user-agent,docs/PRD-用户体系.md,source_section,2.2.5 用量统计 `/console/stats`,**图表渲染**,**图表渲染**,1093,1079,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00771,user-agent,docs/PRD-用户体系.md,source_section,2.2.5 用量统计 `/console/stats`,鎶樼嚎鍥,鎶樼嚎鍥,292;976;1061,1079,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00773,user-agent,docs/PRD-用户体系.md,source_section,2.2.5 用量统计 `/console/stats`,**对比模式**,**对比模式**,751;1102,1079,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00775,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,2.2.5 用量统计 `/console/stats`,图表下方显示原始数据表格,图表下方显示原始数据表格,1112,1079,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00822,user-agent,docs/PRD-用户体系.md,source_section;source_quote;atomic_assertion,2.2.7 消费明细 / 余额变动 `/console/transactions`,**消费明细列表**,**消费明细列表**,1203,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00823,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,时间,时间,84;297;857;858;991;1207;1220,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00824,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,`2026-07-26 11:35:00.123`,`2026-07-26 11:35:00.123`,1207,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00825,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,模型,模型,724;732;1052;1208;1279,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00826,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,`deepseek-chat`,`deepseek-chat`,1208,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00827,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,Key,Key,28;96;354;777;779;805;824;838;863;933;947;970;1014,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00829,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,Token,Token,137;290;316;613;725;733;973;994;1210,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00830,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,`输入:234 / 输出:567`,`输入:234 / 输出:567`,1210,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00831,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,单价,单价,1211,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00832,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,"`¥0.002/1K in, ¥0.008/1K out`","`¥0.002/1K in, ¥0.008/1K out`",1211,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00833,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,费用,费用,727;735;974;996;1212,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-00834,user-agent,docs/PRD-用户体系.md,source_section,2.2.7 消费明细 / 余额变动 `/console/transactions`,`¥0.0123`,`¥0.0123`,996;1212,1201,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
